learning_rate,batch_size,sampling,optimizer,train_epochs,pretrained_weights,dense_layers,max_val_acc,min_val_loss,test_acc,test_loss,plot
0.005,192,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9254032373428345,0.19073015451431274,0.9311594367027283,0.1888706386089325,"<a href=""imgs/86.jpg"" data-lightbox=""train""><img src=""imgs/86.jpg"" width=""75px""></a>"
0.005,192,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9032257795333862,0.24327154457569122,0.9021739363670349,0.33768215775489807,"<a href=""imgs/87.jpg"" data-lightbox=""train""><img src=""imgs/87.jpg"" width=""75px""></a>"
0.005,192,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.913306474685669,0.20425067842006683,0.9202898740768433,0.19554688036441803,"<a href=""imgs/88.jpg"" data-lightbox=""train""><img src=""imgs/88.jpg"" width=""75px""></a>"
0.005,192,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9254032373428345,0.1924564689397812,0.9311594367027283,0.1867600977420807,"<a href=""imgs/89.jpg"" data-lightbox=""train""><img src=""imgs/89.jpg"" width=""75px""></a>"
0.005,192,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9193548560142517,0.2199418991804123,0.8369565010070801,0.42111077904701233,"<a href=""imgs/90.jpg"" data-lightbox=""train""><img src=""imgs/90.jpg"" width=""75px""></a>"
0.005,192,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9213709831237793,0.1962021142244339,0.9202898740768433,0.18416056036949158,"<a href=""imgs/91.jpg"" data-lightbox=""train""><img src=""imgs/91.jpg"" width=""75px""></a>"
0.005,192,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9213709831237793,0.18458126485347748,0.8876811861991882,0.23860453069210052,"<a href=""imgs/92.jpg"" data-lightbox=""train""><img src=""imgs/92.jpg"" width=""75px""></a>"
0.005,192,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9173387289047241,0.21638761460781097,0.8623188138008118,0.24482221901416779,"<a href=""imgs/93.jpg"" data-lightbox=""train""><img src=""imgs/93.jpg"" width=""75px""></a>"
0.005,192,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9173387289047241,0.19004474580287933,0.9311594367027283,0.18472683429718018,"<a href=""imgs/94.jpg"" data-lightbox=""train""><img src=""imgs/94.jpg"" width=""75px""></a>"
0.005,192,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9334677457809448,0.18317142128944397,0.9166666865348816,0.19441938400268555,"<a href=""imgs/95.jpg"" data-lightbox=""train""><img src=""imgs/95.jpg"" width=""75px""></a>"
0.005,192,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9153226017951965,0.22125238180160522,0.9311594367027283,0.23275162279605865,"<a href=""imgs/96.jpg"" data-lightbox=""train""><img src=""imgs/96.jpg"" width=""75px""></a>"
0.005,192,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9254032373428345,0.17508246004581451,0.9311594367027283,0.1832660436630249,"<a href=""imgs/97.jpg"" data-lightbox=""train""><img src=""imgs/97.jpg"" width=""75px""></a>"
0.005,192,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.17547458410263062,0.9311594367027283,0.18444006145000458,"<a href=""imgs/98.jpg"" data-lightbox=""train""><img src=""imgs/98.jpg"" width=""75px""></a>"
0.005,192,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.21570241451263428,0.9275362491607666,0.21126970648765564,"<a href=""imgs/99.jpg"" data-lightbox=""train""><img src=""imgs/99.jpg"" width=""75px""></a>"
0.005,192,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.18606726825237274,0.9021739363670349,0.21772390604019165,"<a href=""imgs/100.jpg"" data-lightbox=""train""><img src=""imgs/100.jpg"" width=""75px""></a>"
0.005,192,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9334677457809448,0.18376287817955017,0.9202898740768433,0.20131441950798035,"<a href=""imgs/101.jpg"" data-lightbox=""train""><img src=""imgs/101.jpg"" width=""75px""></a>"
0.005,192,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9213709831237793,0.21113286912441254,0.8695651888847351,0.2960636615753174,"<a href=""imgs/102.jpg"" data-lightbox=""train""><img src=""imgs/102.jpg"" width=""75px""></a>"
0.005,192,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9193548560142517,0.18181678652763367,0.9239130616188049,0.18934878706932068,"<a href=""imgs/103.jpg"" data-lightbox=""train""><img src=""imgs/103.jpg"" width=""75px""></a>"
0.005,192,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18116016685962677,0.9166666865348816,0.19963085651397705,"<a href=""imgs/104.jpg"" data-lightbox=""train""><img src=""imgs/104.jpg"" width=""75px""></a>"
0.005,192,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9153226017951965,0.21989698708057404,0.9094203114509583,0.22570005059242249,"<a href=""imgs/105.jpg"" data-lightbox=""train""><img src=""imgs/105.jpg"" width=""75px""></a>"
0.005,192,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9334677457809448,0.17747032642364502,0.9130434989929199,0.2001568228006363,"<a href=""imgs/106.jpg"" data-lightbox=""train""><img src=""imgs/106.jpg"" width=""75px""></a>"
0.005,192,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9395161271095276,0.16669626533985138,0.9311594367027283,0.16961835324764252,"<a href=""imgs/107.jpg"" data-lightbox=""train""><img src=""imgs/107.jpg"" width=""75px""></a>"
0.005,192,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9233871102333069,0.23845836520195007,0.9130434989929199,0.3144456744194031,"<a href=""imgs/108.jpg"" data-lightbox=""train""><img src=""imgs/108.jpg"" width=""75px""></a>"
0.0005,64,oversample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9375,0.15189847350120544,0.9528985619544983,0.1963253915309906,"<a href=""imgs/109.jpg"" data-lightbox=""train""><img src=""imgs/109.jpg"" width=""75px""></a>"
0.0005,64,oversample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.17096784710884094,0.9347826242446899,0.2144438475370407,"<a href=""imgs/110.jpg"" data-lightbox=""train""><img src=""imgs/110.jpg"" width=""75px""></a>"
0.0005,64,oversample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9375,0.17258790135383606,0.945652186870575,0.2039565145969391,"<a href=""imgs/111.jpg"" data-lightbox=""train""><img src=""imgs/111.jpg"" width=""75px""></a>"
0.0005,64,oversample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.1595383882522583,0.9420289993286133,0.23382946848869324,"<a href=""imgs/112.jpg"" data-lightbox=""train""><img src=""imgs/112.jpg"" width=""75px""></a>"
0.0005,64,oversample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9375,0.16009971499443054,0.9347826242446899,0.1946345865726471,"<a href=""imgs/113.jpg"" data-lightbox=""train""><img src=""imgs/113.jpg"" width=""75px""></a>"
0.0005,64,oversample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9395161271095276,0.1859978437423706,0.8840579986572266,0.2788047194480896,"<a href=""imgs/114.jpg"" data-lightbox=""train""><img src=""imgs/114.jpg"" width=""75px""></a>"
0.0005,64,oversample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9334677457809448,0.15906460583209991,0.8985507488250732,0.26848870515823364,"<a href=""imgs/115.jpg"" data-lightbox=""train""><img src=""imgs/115.jpg"" width=""75px""></a>"
0.0005,64,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9415322542190552,0.1696409434080124,0.9384058117866516,0.21093536913394928,"<a href=""imgs/116.jpg"" data-lightbox=""train""><img src=""imgs/116.jpg"" width=""75px""></a>"
0.0005,64,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9395161271095276,0.16526605188846588,0.9311594367027283,0.20602235198020935,"<a href=""imgs/117.jpg"" data-lightbox=""train""><img src=""imgs/117.jpg"" width=""75px""></a>"
0.0005,64,oversample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.1690295785665512,0.9384058117866516,0.2127026617527008,"<a href=""imgs/118.jpg"" data-lightbox=""train""><img src=""imgs/118.jpg"" width=""75px""></a>"
0.0005,64,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9415322542190552,0.15128616988658905,0.9384058117866516,0.17212256789207458,"<a href=""imgs/119.jpg"" data-lightbox=""train""><img src=""imgs/119.jpg"" width=""75px""></a>"
0.0005,64,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.184907004237175,0.9420289993286133,0.23154833912849426,"<a href=""imgs/120.jpg"" data-lightbox=""train""><img src=""imgs/120.jpg"" width=""75px""></a>"
0.0005,64,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.18228556215763092,0.9130434989929199,0.23762615025043488,"<a href=""imgs/121.jpg"" data-lightbox=""train""><img src=""imgs/121.jpg"" width=""75px""></a>"
0.0005,64,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9254032373428345,0.1746782511472702,0.9202898740768433,0.21790321171283722,"<a href=""imgs/122.jpg"" data-lightbox=""train""><img src=""imgs/122.jpg"" width=""75px""></a>"
0.0005,64,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9254032373428345,0.1891947090625763,0.9094203114509583,0.24399740993976593,"<a href=""imgs/123.jpg"" data-lightbox=""train""><img src=""imgs/123.jpg"" width=""75px""></a>"
0.0005,64,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.1727404147386551,0.9275362491607666,0.24069932103157043,"<a href=""imgs/124.jpg"" data-lightbox=""train""><img src=""imgs/124.jpg"" width=""75px""></a>"
0.0005,64,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.18865624070167542,0.9275362491607666,0.22558391094207764,"<a href=""imgs/125.jpg"" data-lightbox=""train""><img src=""imgs/125.jpg"" width=""75px""></a>"
0.0005,64,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18620963394641876,0.9275362491607666,0.22919011116027832,"<a href=""imgs/126.jpg"" data-lightbox=""train""><img src=""imgs/126.jpg"" width=""75px""></a>"
0.0005,64,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9233871102333069,0.17927971482276917,0.9239130616188049,0.23357915878295898,"<a href=""imgs/127.jpg"" data-lightbox=""train""><img src=""imgs/127.jpg"" width=""75px""></a>"
0.0005,64,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9213709831237793,0.1806759089231491,0.9021739363670349,0.24998103082180023,"<a href=""imgs/128.jpg"" data-lightbox=""train""><img src=""imgs/128.jpg"" width=""75px""></a>"
0.0005,64,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9375,0.1752931773662567,0.9166666865348816,0.26520219445228577,"<a href=""imgs/129.jpg"" data-lightbox=""train""><img src=""imgs/129.jpg"" width=""75px""></a>"
0.0005,64,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9213709831237793,0.18742923438549042,0.8876811861991882,0.28769564628601074,"<a href=""imgs/130.jpg"" data-lightbox=""train""><img src=""imgs/130.jpg"" width=""75px""></a>"
0.0005,64,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.16528227925300598,0.9275362491607666,0.19964389503002167,"<a href=""imgs/131.jpg"" data-lightbox=""train""><img src=""imgs/131.jpg"" width=""75px""></a>"
0.0005,64,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.19480539858341217,0.8369565010070801,0.46494901180267334,"<a href=""imgs/132.jpg"" data-lightbox=""train""><img src=""imgs/132.jpg"" width=""75px""></a>"
0.0005,64,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.166310116648674,0.9275362491607666,0.21994751691818237,"<a href=""imgs/133.jpg"" data-lightbox=""train""><img src=""imgs/133.jpg"" width=""75px""></a>"
0.0005,64,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9334677457809448,0.17140324413776398,0.9202898740768433,0.21709862351417542,"<a href=""imgs/134.jpg"" data-lightbox=""train""><img src=""imgs/134.jpg"" width=""75px""></a>"
0.0005,64,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18963414430618286,0.9311594367027283,0.24425774812698364,"<a href=""imgs/135.jpg"" data-lightbox=""train""><img src=""imgs/135.jpg"" width=""75px""></a>"
0.0005,64,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.17757076025009155,0.9130434989929199,0.21175818145275116,"<a href=""imgs/136.jpg"" data-lightbox=""train""><img src=""imgs/136.jpg"" width=""75px""></a>"
0.0005,64,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.18238697946071625,0.9275362491607666,0.2122376263141632,"<a href=""imgs/137.jpg"" data-lightbox=""train""><img src=""imgs/137.jpg"" width=""75px""></a>"
0.0005,64,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9395161271095276,0.17380493879318237,0.9275362491607666,0.21559204161167145,"<a href=""imgs/138.jpg"" data-lightbox=""train""><img src=""imgs/138.jpg"" width=""75px""></a>"
0.0005,64,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.1666719615459442,0.9130434989929199,0.21672621369361877,"<a href=""imgs/139.jpg"" data-lightbox=""train""><img src=""imgs/139.jpg"" width=""75px""></a>"
0.0005,64,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.1743573546409607,0.9275362491607666,0.21017740666866302,"<a href=""imgs/140.jpg"" data-lightbox=""train""><img src=""imgs/140.jpg"" width=""75px""></a>"
0.0005,64,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9334677457809448,0.17539475858211517,0.9057971239089966,0.2380109578371048,"<a href=""imgs/141.jpg"" data-lightbox=""train""><img src=""imgs/141.jpg"" width=""75px""></a>"
0.0005,64,class_weight,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.16822397708892822,0.9094203114509583,0.22540636360645294,"<a href=""imgs/142.jpg"" data-lightbox=""train""><img src=""imgs/142.jpg"" width=""75px""></a>"
0.0005,64,class_weight,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.17980681359767914,0.9420289993286133,0.19310420751571655,"<a href=""imgs/143.jpg"" data-lightbox=""train""><img src=""imgs/143.jpg"" width=""75px""></a>"
0.0005,64,class_weight,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18024727702140808,0.945652186870575,0.19542920589447021,"<a href=""imgs/144.jpg"" data-lightbox=""train""><img src=""imgs/144.jpg"" width=""75px""></a>"
0.0005,128,oversample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9395161271095276,0.16198112070560455,0.9239130616188049,0.19546136260032654,"<a href=""imgs/145.jpg"" data-lightbox=""train""><img src=""imgs/145.jpg"" width=""75px""></a>"
0.0005,128,oversample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9354838728904724,0.17854388058185577,0.9311594367027283,0.22743551433086395,"<a href=""imgs/146.jpg"" data-lightbox=""train""><img src=""imgs/146.jpg"" width=""75px""></a>"
0.0005,128,oversample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9354838728904724,0.18648701906204224,0.9384058117866516,0.22051268815994263,"<a href=""imgs/147.jpg"" data-lightbox=""train""><img src=""imgs/147.jpg"" width=""75px""></a>"
0.0005,128,oversample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9395161271095276,0.16533976793289185,0.9311594367027283,0.2098405808210373,"<a href=""imgs/148.jpg"" data-lightbox=""train""><img src=""imgs/148.jpg"" width=""75px""></a>"
0.0005,128,oversample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.1656193882226944,0.9384058117866516,0.19370241463184357,"<a href=""imgs/149.jpg"" data-lightbox=""train""><img src=""imgs/149.jpg"" width=""75px""></a>"
0.0005,128,oversample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9375,0.18279629945755005,0.9130434989929199,0.21865476667881012,"<a href=""imgs/150.jpg"" data-lightbox=""train""><img src=""imgs/150.jpg"" width=""75px""></a>"
0.0005,128,oversample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9415322542190552,0.174337700009346,0.9420289993286133,0.19005458056926727,"<a href=""imgs/151.jpg"" data-lightbox=""train""><img src=""imgs/151.jpg"" width=""75px""></a>"
0.0005,128,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9334677457809448,0.1780218631029129,0.9239130616188049,0.19791804254055023,"<a href=""imgs/152.jpg"" data-lightbox=""train""><img src=""imgs/152.jpg"" width=""75px""></a>"
0.0005,128,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9354838728904724,0.1853700429201126,0.9239130616188049,0.19942352175712585,"<a href=""imgs/153.jpg"" data-lightbox=""train""><img src=""imgs/153.jpg"" width=""75px""></a>"
0.0005,128,oversample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9455645084381104,0.16369913518428802,0.9347826242446899,0.1897951066493988,"<a href=""imgs/154.jpg"" data-lightbox=""train""><img src=""imgs/154.jpg"" width=""75px""></a>"
0.0005,128,oversample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9354838728904724,0.17287303507328033,0.9384058117866516,0.19040027260780334,"<a href=""imgs/155.jpg"" data-lightbox=""train""><img src=""imgs/155.jpg"" width=""75px""></a>"
0.0005,128,oversample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.17983824014663696,0.9094203114509583,0.25603407621383667,"<a href=""imgs/156.jpg"" data-lightbox=""train""><img src=""imgs/156.jpg"" width=""75px""></a>"
0.0005,128,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.1861533671617508,0.9347826242446899,0.21015430986881256,"<a href=""imgs/157.jpg"" data-lightbox=""train""><img src=""imgs/157.jpg"" width=""75px""></a>"
0.0005,128,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9213709831237793,0.19158992171287537,0.9166666865348816,0.21218810975551605,"<a href=""imgs/158.jpg"" data-lightbox=""train""><img src=""imgs/158.jpg"" width=""75px""></a>"
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18797259032726288,0.8695651888847351,0.3679742217063904,"<a href=""imgs/159.jpg"" data-lightbox=""train""><img src=""imgs/159.jpg"" width=""75px""></a>"
0.0005,128,subsample,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9314516186714172,0.15783074498176575,0.9239130616188049,0.20973123610019684,"<a href=""imgs/160.jpg"" data-lightbox=""train""><img src=""imgs/160.jpg"" width=""75px""></a>"
0.0005,128,subsample,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9213709831237793,0.1920275241136551,0.8949275612831116,0.24278967082500458,"<a href=""imgs/161.jpg"" data-lightbox=""train""><img src=""imgs/161.jpg"" width=""75px""></a>"
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9294354915618896,0.19214920699596405,0.9347826242446899,0.22274288535118103,"<a href=""imgs/162.jpg"" data-lightbox=""train""><img src=""imgs/162.jpg"" width=""75px""></a>"
0.0005,128,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.17468631267547607,0.9057971239089966,0.25033220648765564,"<a href=""imgs/163.jpg"" data-lightbox=""train""><img src=""imgs/163.jpg"" width=""75px""></a>"
0.0005,128,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.1862408071756363,0.9347826242446899,0.2024087905883789,"<a href=""imgs/164.jpg"" data-lightbox=""train""><img src=""imgs/164.jpg"" width=""75px""></a>"
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9314516186714172,0.185556098818779,0.9384058117866516,0.20308266580104828,"<a href=""imgs/165.jpg"" data-lightbox=""train""><img src=""imgs/165.jpg"" width=""75px""></a>"
0.0005,128,subsample,std_adam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9334677457809448,0.17545251548290253,0.9239130616188049,0.19272823631763458,"<a href=""imgs/166.jpg"" data-lightbox=""train""><img src=""imgs/166.jpg"" width=""75px""></a>"
0.0005,128,subsample,radam,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9274193644523621,0.187704399228096,0.9094203114509583,0.2672993242740631,"<a href=""imgs/167.jpg"" data-lightbox=""train""><img src=""imgs/167.jpg"" width=""75px""></a>"
0.0005,128,subsample,rmsprop,25,imagenet,"[Dense 256, relu], [Dropout 0.4, 42], [Dense 256, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18801602721214294,0.9275362491607666,0.21372103691101074,"<a href=""imgs/168.jpg"" data-lightbox=""train""><img src=""imgs/168.jpg"" width=""75px""></a>"
0.0005,128,class_weight,std_adam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9354838728904724,0.17628957331180573,0.9202898740768433,0.18444207310676575,"<a href=""imgs/169.jpg"" data-lightbox=""train""><img src=""imgs/169.jpg"" width=""75px""></a>"
0.0005,128,class_weight,radam,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9294354915618896,0.18575957417488098,0.9130434989929199,0.21844002604484558,"<a href=""imgs/170.jpg"" data-lightbox=""train""><img src=""imgs/170.jpg"" width=""75px""></a>"
0.0005,128,class_weight,rmsprop,25,imagenet,"[Dense 128, relu], [Dropout 0.4, 42], [Dense 128, relu], [Dropout 0.4, 42]",0.9274193644523621,0.18143720924854279,0.9166666865348816,0.20859533548355103,"<a href=""imgs/171.jpg"" data-lightbox=""train""><img src=""imgs/171.jpg"" width=""75px""></a>"
